Orientation,Rotating_Speed_(rpm),Molecular_Weight_(g/mol),Cosolvent1,Cosolvent2,Cosolvent_Ratio,Polymer_Concentration_(wt%),MWCNT,Cloisite30B clay,BaTiO3,Graphene,Graphene Oxide,Reduced Graphene Oxide,PBO,Polyaniline,LiCl,Fluorosurfactant,CNT,Ag Nanoparticle,Nanosilica,Platinum,NaNbO3,HNT,ZnO,Nickle Chloride Hexahydrate,BiCl3,Filler1_%_(wt%),Filler2_%_(wt%),Average_Temperature,Average_Humidity_(%),Needle_Size_(mm),Distance_(cm),Voltage_(kV),Flow_rate_(ml/hr),Electric_Field_(kV/m),Diameter_(nm),XRD ?-phase_content_(%),FTIR ?-phase_content_(%),Generated_Voltage_(V),Rank,Input_force_(N),Horizontal_Deflection_(mm),Deflection_(mm),Strain_(mm/mm),frequency_(Hz),Orignal_Sample_Length_(mm),Test,Reference
1,2000,275000,DMF,Acetone,2/1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015,0,N/A,N/A,0.413,N/A,N/A,1.2,150,600,N/A,0.959,15,4,25,N/A,N/A,N/A,5,N/A,Impact/Compression,Synergistically enhanced piezoelectric output in highly aligned 1D polymer nanofibers integrated all-fiber nanogenerator for wearable nano-tactile sensor
1,2000,275000,DMF,Acetone,2/1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015,0,N/A,N/A,0.413,N/A,N/A,1.2,150,600,N/A,0.959,20,4,30,N/A,N/A,N/A,5,N/A,Impact/Compression,Synergistically enhanced piezoelectric output in highly aligned 1D polymer nanofibers integrated all-fiber nanogenerator for wearable nano-tactile sensor
1,2000,275000,DMF,Acetone,2/1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015,0,N/A,N/A,0.413,N/A,N/A,1.2,150,600,N/A,0.959,30,4,50,N/A,N/A,N/A,5,N/A,Impact/Compression,Synergistically enhanced piezoelectric output in highly aligned 1D polymer nanofibers integrated all-fiber nanogenerator for wearable nano-tactile sensor
1,2000,275000,DMF,Acetone,2/1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015,0,N/A,N/A,0.413,N/A,N/A,1.2,150,600,N/A,0.959,0.4,1,N/A,N/A,15,0.0019,N/A,70,Fold-bending,Synergistically enhanced piezoelectric output in highly aligned 1D polymer nanofibers integrated all-fiber nanogenerator for wearable nano-tactile sensor
0,N/A,N/A,DMAc,Acetone,7/3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,N/A,N/A,0.514,10,15,0.5,150,500,N/A,N/A,4,2,5,N/A,N/A,N/A,N/A,N/A,Impact/Compression,A High Efficacy Self-Charging MoSe2 Solid-State Supercapacitor Using Electrospun Nanofibrous Piezoelectric Separator with Ionogel Electrolyte
0,N/A,N/A,DMAc,Acetone,7/3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,N/A,N/A,0.514,10,15,0.5,150,500,N/A,N/A,6,3,10,N/A,N/A,N/A,N/A,N/A,Impact/Compression,A High Efficacy Self-Charging MoSe2 Solid-State Supercapacitor Using Electrospun Nanofibrous Piezoelectric Separator with Ionogel Electrolyte
0,N/A,N/A,DMAc,Acetone,7/3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,N/A,N/A,0.514,10,15,0.5,150,500,N/A,N/A,8,3,15,N/A,N/A,N/A,N/A,N/A,Impact/Compression,A High Efficacy Self-Charging MoSe2 Solid-State Supercapacitor Using Electrospun Nanofibrous Piezoelectric Separator with Ionogel Electrolyte
0,N/A,N/A,DMAc,Acetone,7/3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,N/A,N/A,0.514,10,15,0.5,150,500,N/A,N/A,11,3,20,N/A,N/A,N/A,N/A,N/A,Impact/Compression,A High Efficacy Self-Charging MoSe2 Solid-State Supercapacitor Using Electrospun Nanofibrous Piezoelectric Separator with Ionogel Electrolyte
0,N/A,N/A,DMAc,Acetone,7/3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,N/A,N/A,0.514,10,15,0.5,150,500,N/A,N/A,12,4,25,N/A,N/A,N/A,N/A,N/A,Impact/Compression,A High Efficacy Self-Charging MoSe2 Solid-State Supercapacitor Using Electrospun Nanofibrous Piezoelectric Separator with Ionogel Electrolyte
0,N/A,N/A,DMAc,Acetone,7/3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,N/A,N/A,0.514,10,15,0.5,150,500,N/A,N/A,12.5,4,30,N/A,N/A,N/A,N/A,N/A,Impact/Compression,A High Efficacy Self-Charging MoSe2 Solid-State Supercapacitor Using Electrospun Nanofibrous Piezoelectric Separator with Ionogel Electrolyte
0,N/A,N/A,DMF,Acetone,4/1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,10,32,N/A,320,261,N/A,N/A,13,4,580,N/A,N/A,N/A,3.3,50,Impact/Compression,"Highly Flexible, Large-Area, and Facile Textile-Based Hybrid Nanogenerator with Cascaded Piezoelectric and Triboelectric Units for Mechanical Energy Harvesting"
0,N/A,N/A,DMF,Acetone,4/1,0.18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,N/A,N/A,1,10,32,N/A,320,261,N/A,N/A,17,4,580,N/A,N/A,N/A,3.3,50,Impact/Compression,"Highly Flexible, Large-Area, and Facile Textile-Based Hybrid Nanogenerator with Cascaded Piezoelectric and Triboelectric Units for Mechanical Energy Harvesting"
0,N/A,N/A,DMF,Acetone,4/1,0.18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.01,N/A,N/A,1,10,32,N/A,320,261,N/A,N/A,22,4,580,N/A,N/A,N/A,3.3,50,Impact/Compression,"Highly Flexible, Large-Area, and Facile Textile-Based Hybrid Nanogenerator with Cascaded Piezoelectric and Triboelectric Units for Mechanical Energy Harvesting"
0,N/A,N/A,DMF,Acetone,4/1,0.18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.01,N/A,N/A,1,10,32,N/A,320,261,N/A,N/A,27,4,580,N/A,N/A,N/A,3.3,50,Impact/Compression,"Highly Flexible, Large-Area, and Facile Textile-Based Hybrid Nanogenerator with Cascaded Piezoelectric and Triboelectric Units for Mechanical Energy Harvesting"
0,N/A,N/A,DMF,Acetone,4/1,0.18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.01,N/A,N/A,1,10,32,N/A,320,261,N/A,N/A,18,4,580,N/A,N/A,N/A,3.3,50,Impact/Compression,"Highly Flexible, Large-Area, and Facile Textile-Based Hybrid Nanogenerator with Cascaded Piezoelectric and Triboelectric Units for Mechanical Energy Harvesting"
0,N/A,N/A,DMF,Acetone,4/1,0.18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.005,N/A,N/A,1,10,32,N/A,320,261,N/A,N/A,26,4,580,N/A,N/A,N/A,3.3,50,Impact/Compression,"Highly Flexible, Large-Area, and Facile Textile-Based Hybrid Nanogenerator with Cascaded Piezoelectric and Triboelectric Units for Mechanical Energy Harvesting"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.05,1,0.0981,N/A,N/A,N/A,4.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.1,1,0.1962,N/A,N/A,N/A,5.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.14,1,0.2943,N/A,N/A,N/A,6.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.18,1,0.3924,N/A,N/A,N/A,7.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.2,1,0.5886,N/A,N/A,N/A,8.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.22,1,0.7848,N/A,N/A,N/A,9.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.55,0.5,20,20,0.5,100,302,N/A,0.304,0.31,1,0.981,N/A,N/A,N/A,10.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.1,1,0.0981,N/A,N/A,N/A,11.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.14,1,0.1962,N/A,N/A,N/A,12.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.25,1,0.2943,N/A,N/A,N/A,13.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.3,1,0.3924,N/A,N/A,N/A,14.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.38,1,0.5886,N/A,N/A,N/A,15.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.5,1,0.7848,N/A,N/A,N/A,16.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0,32,0.55,0.5,20,20,0.5,100,280,N/A,0.542,0.6,1,0.981,N/A,N/A,N/A,17.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.05,1,0.0981,N/A,N/A,N/A,18.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.08,1,0.1962,N/A,N/A,N/A,19.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.21,1,0.2943,N/A,N/A,N/A,20.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.39,1,0.3924,N/A,N/A,N/A,21.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.51,1,0.5886,N/A,N/A,N/A,22.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.85,1,0.7848,N/A,N/A,N/A,23.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,32,0.55,0.5,20,20,0.5,100,202,N/A,0.794,0.955,1,0.981,N/A,N/A,N/A,24.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.05,1,0.0981,N/A,N/A,N/A,25.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.08,1,0.1962,N/A,N/A,N/A,26.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.11,1,0.2943,N/A,N/A,N/A,27.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.15,1,0.3924,N/A,N/A,N/A,28.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.19,1,0.5886,N/A,N/A,N/A,29.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.26,1,0.7848,N/A,N/A,N/A,30.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,32,0.55,0.5,20,20,0.5,100,N/A,N/A,0.365,0.31,1,0.981,N/A,N/A,N/A,31.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.05,1,0.0981,N/A,N/A,N/A,32.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.08,1,0.1962,N/A,N/A,N/A,33.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.11,1,0.2943,N/A,N/A,N/A,34.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.18,1,0.3924,N/A,N/A,N/A,35.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.16,1,0.5886,N/A,N/A,N/A,36.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.165,1,0.7848,N/A,N/A,N/A,37.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
1,2000,534000,N/A,N/A,N/A,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,32,0.55,0.5,20,20,0.5,100,210,N/A,0.266,0.06,1,0.981,N/A,N/A,N/A,38.3,N/A,Impact/Compression,"Probing the synergism of halloysite nanotubes and electrospinning on crystallinity, polymorphism and piezoelectric performance of poly(vinylidene fluoride)"
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.27,1,0.266,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.36,1,0.531,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.62,1,0.797,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.8,1,1.063,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.39,1,0.232,N/A,N/A,N/A,3.3333,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.04,1,0.531,N/A,N/A,N/A,1.3889,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.03,1,0.133,N/A,N/A,N/A,1.6667,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,0.08,1,0.266,N/A,N/A,N/A,1.6667,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,0,N/A,N/A,N/A,15,18,0.7,120,205,N/A,N/A,1.4,1,6.376,N/A,N/A,N/A,1.9231,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,4.7,2,0.531,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,4,2,0.266,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,5.6,3,0.797,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,7.6,3,1.063,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,8,3,1.328,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,9,3,1.594,N/A,N/A,N/A,2.7778,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,12,4,1.594,N/A,N/A,N/A,3.3333,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,11,3,1.328,N/A,N/A,N/A,3.3333,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,9,3,1.063,N/A,N/A,N/A,3.3333,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
0,500,534000,DMSO,Acetone,1/3,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.18,N/A,N/A,N/A,15,18,0.7,120,120,N/A,N/A,4.3,2,0.531,N/A,N/A,N/A,3.3333,N/A,Impact/Compression,PVDF: ZnO/BaTiO3 as high out-put piezoelectric nanogenerator
